Date,PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,AT,AQI,AQI_Standard
2021-07-28,18.28,37.13,14.1,14.08,8.66,0.44,45.69,28.94,45.69,Good
2021-07-29,8.17,26.0,11.11,14.04,6.67,0.28,42.69,28.24,42.69,Good
2021-07-30,9.44,23.82,13.67,17.06,10.98,0.27,38.65,29.26,38.65,Good
2021-07-31,19.13,37.5,15.39,16.48,11.02,0.3,47.22,29.9,47.22,Good
2021-08-01,23.51,47.38,13.18,15.14,12.32,0.28,53.77,30.89,53.77,Satisfactory
2021-08-02,32.01,59.15,15.43,15.03,11.64,0.34,49.92,30.89,59.15,Satisfactory
2021-08-03,33.98,58.12,18.09,14.78,10.15,0.45,44.83,29.78,58.12,Satisfactory
2021-08-04,38.32,60.75,18.1,14.74,8.81,0.44,41.15,29.04,63.87,Satisfactory
2021-08-05,34.0,58.94,22.01,15.29,9.67,0.58,48.03,29.92,58.94,Satisfactory
2021-08-06,33.65,57.79,22.65,10.69,7.62,0.44,55.42,30.42,57.79,Satisfactory
2021-08-07,28.65,43.87,19.55,9.24,8.78,0.38,49.95,29.84,49.95,Good
2021-08-08,23.45,32.28,16.39,9.03,10.2,0.32,51.98,29.6,51.98,Satisfactory
2021-08-09,26.27,45.35,14.53,8.81,11.65,0.31,56.75,30.74,56.75,Satisfactory
2021-08-10,25.68,40.18,14.42,8.73,9.59,0.3,60.32,30.9,60.32,Satisfactory
2021-08-11,32.92,59.06,15.49,14.76,16.73,0.32,71.63,31.76,71.63,Satisfactory
2021-08-12,30.34,53.5,19.81,10.96,7.26,0.42,57.19,29.95,57.19,Satisfactory
2021-08-13,30.67,58.05,18.21,8.76,11.05,0.37,61.26,30.25,61.26,Satisfactory
2021-08-14,31.11,56.45,15.97,8.4,8.11,0.34,53.12,30.69,56.45,Satisfactory
2021-08-15,16.56,34.69,11.8,8.35,8.52,0.26,52.47,31.37,52.47,Satisfactory
2021-08-16,13.12,29.12,13.64,8.22,7.11,0.28,46.13,30.52,46.13,Good
2021-08-17,11.29,24.9,14.07,8.0,6.85,0.3,45.16,29.78,45.16,Good
2021-08-18,12.37,25.05,13.21,7.79,8.77,0.29,52.0,29.49,52.0,Satisfactory
2021-08-19,12.42,27.14,12.95,7.8,8.47,0.27,46.69,29.19,46.69,Good
2021-08-20,12.01,27.05,12.29,7.76,7.47,0.28,42.08,28.95,42.08,Good
2021-08-21,12.16,29.65,12.8,7.71,8.08,0.27,44.49,30.04,44.49,Good
2021-08-22,14.08,34.89,11.09,7.54,11.97,0.21,53.32,30.96,53.32,Satisfactory
2021-08-23,14.03,42.2,11.68,7.7,12.87,0.26,61.37,31.12,61.37,Satisfactory
2021-08-24,23.69,55.62,14.72,7.62,13.85,0.31,56.73,30.98,56.73,Satisfactory
2021-08-25,26.7,59.12,16.67,7.59,18.01,0.35,51.44,30.79,59.12,Satisfactory
2021-08-26,4.14,27.75,20.59,7.57,9.44,0.41,43.56,29.6,43.56,Good
2021-08-27,13.29,25.68,20.48,7.08,8.23,0.5,34.91,29.23,34.91,Good
2021-08-28,17.86,27.23,14.4,7.29,7.0,0.29,31.28,30.27,31.28,Good
2021-08-29,20.14,25.22,11.93,7.06,8.16,0.25,41.65,30.08,41.65,Good
2021-08-30,22.43,27.14,13.78,9.64,8.3,0.27,35.21,30.09,37.38,Good
2021-08-31,9.98,35.97,14.16,8.21,7.2,0.27,38.36,30.34,38.36,Good
2021-09-01,12.85,36.89,13.75,6.31,11.66,0.28,41.89,30.71,41.89,Good
2021-09-02,16.48,40.13,15.25,5.98,9.55,0.37,39.06,30.27,40.13,Good
2021-09-03,20.78,48.16,16.77,5.94,11.83,0.31,42.42,30.66,48.16,Good
2021-09-04,21.42,46.85,15.81,5.17,9.9,0.35,27.27,29.39,46.85,Good
2021-09-05,27.86,53.95,15.09,6.19,5.97,0.32,33.24,29.48,53.95,Satisfactory
2021-09-06,34.3,61.06,14.36,7.21,2.05,0.3,39.22,29.58,61.06,Satisfactory
2021-09-07,18.42,51.92,13.67,6.63,7.91,0.27,30.22,28.62,51.92,Satisfactory
2021-09-08,22.24,47.36,13.06,6.52,7.76,0.26,35.78,29.84,47.36,Good
2021-09-09,22.28,45.08,13.8,6.55,7.93,0.35,33.05,30.18,45.08,Good
2021-09-10,45.21,43.94,18.87,6.83,14.5,0.41,49.81,30.41,75.35,Satisfactory
2021-09-11,21.88,43.36,14.91,6.42,8.31,0.35,31.23,29.54,43.36,Good
2021-09-12,20.64,43.08,11.42,6.64,9.31,0.24,36.37,30.07,43.08,Good
2021-09-13,17.55,42.94,13.28,6.63,7.28,0.29,35.17,29.05,42.94,Good
2021-09-14,19.79,42.86,13.94,6.72,8.13,0.27,26.06,27.87,42.86,Good
2021-09-15,18.86,42.83,13.36,6.99,7.91,0.29,31.25,29.17,42.83,Good
2021-09-16,26.35,42.81,12.33,7.02,7.74,0.25,36.13,30.46,43.92,Good
2021-09-17,30.95,42.8,13.21,4.83,9.91,0.35,41.72,29.68,51.58,Satisfactory
2021-09-18,33.24,42.8,13.65,3.74,10.99,0.4,44.52,29.29,55.4,Satisfactory
2021-09-19,34.39,42.8,13.87,3.2,11.53,0.43,45.92,29.09,57.32,Satisfactory
2021-09-20,34.97,42.8,13.98,2.92,11.8,0.44,46.62,28.99,58.28,Satisfactory
2021-09-21,35.25,42.8,14.04,2.79,11.94,0.45,46.97,28.94,58.75,Satisfactory
2021-09-22,35.39,42.8,14.06,2.72,12.0,0.45,47.14,28.91,58.98,Satisfactory
2021-09-23,35.47,42.8,14.07,2.69,12.04,0.45,47.23,28.9,59.12,Satisfactory
2021-09-24,35.5,42.8,14.08,2.67,12.05,0.45,47.27,28.89,59.17,Satisfactory
2021-09-25,35.52,42.8,14.09,2.66,12.06,0.45,47.29,28.89,59.2,Satisfactory
2021-09-26,35.53,42.8,14.09,2.66,12.07,0.45,47.3,28.89,59.22,Satisfactory
2021-09-27,35.53,42.8,14.09,2.66,12.07,0.45,47.3,28.89,59.22,Satisfactory
2021-09-28,35.53,42.8,14.09,2.66,12.07,0.45,47.3,28.89,59.22,Satisfactory
2021-09-29,35.53,42.8,14.09,2.66,12.07,0.45,47.3,28.89,59.22,Satisfactory
2021-09-30,35.53,42.8,14.09,2.66,12.07,0.45,47.3,28.89,59.22,Satisfactory
2021-10-01,35.53,42.8,14.09,2.66,12.07,0.45,47.3,28.89,59.22,Satisfactory
2021-10-02,35.53,42.8,14.09,2.66,12.07,0.45,47.3,28.89,59.22,Satisfactory
2021-10-03,35.53,42.8,14.09,2.66,12.07,0.45,47.3,28.89,59.22,Satisfactory
2021-10-04,35.53,42.8,14.09,2.66,12.07,0.45,47.3,28.89,59.22,Satisfactory
2021-10-05,35.54,42.8,14.09,2.65,12.07,0.45,47.31,28.89,59.23,Satisfactory
2021-10-06,35.63,42.79,12.97,3.02,12.43,0.45,62.42,29.51,62.42,Satisfactory
2021-10-07,42.43,48.67,12.33,3.01,11.91,0.43,56.0,29.93,70.72,Satisfactory
2021-10-08,50.93,70.43,14.45,3.01,8.95,0.63,67.85,30.36,84.88,Satisfactory
2021-10-09,65.77,83.99,15.5,3.33,9.01,0.79,43.01,29.94,119.23,Moderately Polluted
2021-10-10,76.01,79.04,12.84,3.53,8.35,0.69,51.65,30.12,153.37,Moderately Polluted
2021-10-11,50.94,100.21,12.78,3.99,8.04,0.49,54.37,30.57,100.14,Moderately Polluted
2021-10-12,76.86,100.87,13.38,4.68,8.8,0.54,48.71,30.37,156.2,Moderately Polluted
2021-10-13,62.62,92.25,13.06,4.64,7.96,0.64,37.48,30.24,108.73,Moderately Polluted
2021-10-14,26.72,45.27,11.53,4.37,7.26,0.46,29.27,30.18,45.27,Good
2021-10-15,27.44,43.15,9.95,4.52,8.33,0.45,34.02,30.29,45.73,Good
2021-10-16,8.67,27.44,10.26,4.44,7.55,0.4,25.89,29.85,27.44,Good
2021-10-17,8.17,26.07,9.53,4.39,7.71,0.32,25.1,28.72,26.07,Good
2021-10-18,7.91,21.71,9.32,4.09,8.09,0.32,22.8,27.97,22.8,Good
2021-10-19,7.72,22.28,9.67,4.09,8.21,0.31,17.29,27.81,22.28,Good
2021-10-20,10.71,27.01,9.1,4.14,7.52,0.33,15.09,29.18,27.01,Good
2021-10-21,46.03,76.08,20.34,2.96,11.28,1.01,30.4,29.76,76.72,Satisfactory
2021-10-22,53.37,86.67,18.38,3.62,16.98,0.88,36.37,30.1,88.95,Satisfactory
2021-10-23,94.43,134.96,22.07,3.97,12.37,0.83,34.34,29.14,214.77,Poor
2021-10-24,61.5,100.27,16.64,4.26,9.83,0.67,32.08,28.56,105.0,Moderately Polluted
2021-10-25,64.11,96.97,19.84,6.7,9.8,0.82,27.88,28.46,113.7,Moderately Polluted
2021-10-26,73.75,103.98,23.6,5.62,11.3,0.68,40.37,28.87,145.83,Moderately Polluted
2021-10-27,57.05,84.23,18.98,5.25,10.0,0.56,34.9,29.16,95.08,Satisfactory
2021-10-28,54.89,77.19,17.87,4.51,9.58,0.7,28.45,28.77,91.48,Satisfactory
2021-10-29,59.08,88.23,13.88,4.58,16.07,0.51,41.69,29.16,98.47,Satisfactory
2021-10-30,56.91,93.32,16.43,4.61,23.84,0.52,51.94,28.55,94.85,Satisfactory
2021-10-31,66.1,101.32,19.51,4.63,22.4,0.51,61.49,28.3,120.33,Moderately Polluted
2021-11-01,75.84,110.01,28.01,4.42,16.68,0.69,40.25,27.78,152.8,Moderately Polluted
2021-11-02,72.76,105.47,26.88,11.9,14.9,0.6,39.17,27.45,142.53,Moderately Polluted
2021-11-03,64.07,99.8,23.31,7.04,16.66,0.58,41.06,26.69,113.57,Moderately Polluted
2021-11-04,91.42,147.85,21.79,5.0,21.05,0.65,47.84,26.39,204.73,Poor
2021-11-05,94.4,158.92,16.39,3.45,13.87,0.68,50.7,25.89,214.67,Poor
2021-11-06,77.32,139.06,17.45,2.42,13.67,0.64,44.73,25.43,157.73,Moderately Polluted
2021-11-07,76.22,138.98,15.35,1.92,15.34,0.62,48.33,25.41,154.07,Moderately Polluted
2021-11-08,73.65,135.68,14.47,1.31,16.03,0.62,43.05,25.44,145.5,Moderately Polluted
2021-11-09,77.55,143.88,12.39,1.15,29.68,0.75,44.52,25.83,158.5,Moderately Polluted
2021-11-10,76.19,142.57,8.68,1.26,20.35,0.91,37.37,26.24,153.97,Moderately Polluted
2021-11-11,66.87,136.55,5.72,1.29,22.67,0.87,40.74,26.63,124.37,Moderately Polluted
2021-11-12,60.0,120.33,4.37,1.31,11.71,0.6,36.27,27.14,113.55,Moderately Polluted
2021-11-13,44.91,83.82,3.63,1.3,9.7,0.49,36.53,26.29,83.82,Satisfactory
2021-11-14,36.55,62.72,3.32,1.31,8.94,0.42,40.8,25.53,62.72,Satisfactory
2021-11-15,35.04,58.78,3.48,1.33,9.36,0.5,31.27,24.7,58.78,Satisfactory
2021-11-16,57.71,99.38,3.96,1.38,17.71,0.63,35.47,25.85,99.38,Satisfactory
2021-11-17,74.89,129.61,4.11,1.38,17.33,0.75,45.18,25.22,149.63,Moderately Polluted
2021-11-18,72.35,126.48,4.43,1.41,17.18,0.67,36.49,25.32,141.17,Moderately Polluted
2021-11-19,76.66,135.87,4.79,1.45,16.28,0.94,42.27,25.16,155.53,Moderately Polluted
2021-11-20,79.45,159.75,4.39,1.44,16.79,0.79,70.53,27.16,164.83,Moderately Polluted
2021-11-21,80.84,171.69,4.19,1.44,17.04,0.72,84.66,28.16,169.47,Moderately Polluted
2021-11-22,81.54,177.66,4.09,1.44,17.16,0.68,91.72,28.66,171.8,Moderately Polluted
2021-11-23,81.89,180.64,4.04,1.44,17.23,0.66,95.25,28.91,172.97,Moderately Polluted
2021-11-24,82.06,182.13,4.02,1.44,17.26,0.65,97.02,29.04,173.53,Moderately Polluted
2021-11-25,82.24,183.63,3.99,1.44,17.29,0.64,98.78,29.17,174.13,Moderately Polluted
2021-11-26,74.9,162.46,3.79,1.36,18.61,0.44,98.65,28.9,149.67,Moderately Polluted
2021-11-27,71.23,151.88,3.69,1.33,19.27,0.34,98.59,28.76,137.43,Moderately Polluted
2021-11-28,69.4,146.58,3.64,1.31,19.6,0.29,98.56,28.69,131.33,Moderately Polluted
2021-11-29,68.48,143.94,3.62,1.3,19.77,0.27,98.54,28.66,129.29,Moderately Polluted
2021-11-30,68.02,142.62,3.6,1.29,19.85,0.26,98.53,28.64,128.41,Moderately Polluted
2021-12-01,67.56,141.29,3.59,1.29,19.93,0.24,98.52,28.62,127.53,Moderately Polluted
2021-12-02,39.41,78.75,3.36,1.29,13.86,0.35,55.45,26.46,78.75,Satisfactory
2021-12-03,25.33,47.48,3.25,1.29,10.82,0.41,33.92,25.38,47.48,Good
2021-12-04,18.29,31.84,3.19,1.29,9.3,0.43,23.16,24.84,31.84,Good
2021-12-05,14.77,24.02,3.16,1.29,8.54,0.45,17.77,24.57,24.62,Good
2021-12-06,11.25,16.21,3.13,1.3,7.79,0.46,12.39,24.31,23.0,Good
2021-12-07,22.24,40.0,3.29,1.31,12.12,0.59,14.55,24.63,40.0,Good
2021-12-08,44.46,84.36,3.98,1.33,9.49,0.67,22.84,24.93,84.36,Satisfactory
2021-12-09,49.06,87.56,4.11,1.32,7.78,0.61,21.66,24.67,87.56,Satisfactory
2021-12-10,57.21,112.69,4.52,1.37,11.93,0.95,29.54,24.76,108.46,Moderately Polluted
2021-12-11,103.13,190.5,5.16,1.4,13.43,1.1,35.62,24.85,243.77,Poor
2021-12-12,113.61,225.28,6.2,9.49,15.23,1.08,32.87,24.25,278.7,Poor
2021-12-13,118.85,242.68,6.71,13.54,16.13,1.07,31.49,23.95,296.17,Poor
2021-12-14,124.1,260.07,7.23,17.59,17.04,1.06,30.12,23.64,303.15,Very poor
2021-12-15,127.72,216.44,6.46,19.67,19.79,0.9,43.8,22.42,305.94,Very poor
2021-12-16,139.11,233.4,7.91,19.94,23.82,0.96,37.25,22.46,314.7,Very poor
2021-12-17,104.44,187.9,17.53,16.04,25.55,1.05,37.55,22.73,248.13,Poor
2021-12-18,124.6,228.6,28.36,12.36,24.49,1.25,33.14,22.6,303.54,Very poor
2021-12-19,86.1,154.47,26.53,12.29,18.6,0.51,46.48,22.06,187.0,Moderately Polluted
2021-12-20,87.56,147.49,26.21,12.31,20.73,0.48,60.46,21.16,191.87,Moderately Polluted
2021-12-21,116.08,215.3,20.39,15.08,19.61,1.12,32.45,21.38,286.93,Poor
2021-12-22,100.93,185.27,7.56,19.9,11.62,0.94,19.33,22.14,236.43,Poor
2021-12-23,114.83,228.12,8.31,19.91,12.44,1.1,19.67,22.0,282.77,Poor
2021-12-24,120.58,246.97,9.23,19.97,11.08,1.31,18.17,22.5,300.45,Very poor
2021-12-25,117.84,248.45,9.63,20.0,12.12,1.35,20.33,23.18,292.8,Poor
2021-12-26,83.02,202.45,9.08,19.93,12.37,1.34,19.58,23.7,176.73,Moderately Polluted
2021-12-27,68.61,179.18,8.34,19.92,11.22,1.25,17.75,23.95,152.79,Moderately Polluted
2021-12-28,104.95,195.67,9.86,17.05,13.48,1.03,22.36,24.07,249.83,Poor
2021-12-29,107.4,199.0,12.43,13.37,19.49,0.86,33.05,23.81,258.0,Poor
2021-12-30,108.53,193.85,12.26,13.38,23.31,0.91,17.44,22.74,261.77,Poor
2021-12-31,72.74,128.73,11.9,11.86,19.31,0.84,31.35,22.92,142.47,Moderately Polluted
2022-01-01,94.26,188.75,12.8,10.42,15.99,0.76,42.92,23.35,214.2,Poor
2022-01-02,82.41,135.43,8.37,8.46,16.1,0.62,34.72,21.95,174.7,Moderately Polluted
2022-01-03,96.8,162.5,6.15,7.48,18.07,0.77,36.82,22.09,222.67,Poor
2022-01-04,128.76,212.47,5.04,6.99,19.33,0.86,34.17,21.72,306.74,Very poor
2022-01-05,132.18,219.95,4.49,6.75,19.05,0.99,36.37,21.71,309.37,Very poor
2022-01-06,115.19,192.08,4.21,6.62,14.22,1.06,38.48,22.41,283.97,Poor
2022-01-07,131.64,224.82,4.08,6.56,19.35,1.11,37.3,22.96,308.95,Very poor
2022-01-08,94.54,160.07,4.01,6.53,12.25,0.72,44.44,23.48,215.13,Poor
2022-01-09,85.51,150.45,3.97,6.52,15.05,0.63,51.19,23.64,185.03,Moderately Polluted
2022-01-10,81.0,145.64,3.96,6.51,16.45,0.58,54.56,24.27,170.0,Moderately Polluted
2022-01-11,76.48,140.83,3.95,6.5,17.86,0.54,57.94,25.04,154.93,Moderately Polluted
2022-01-12,59.26,103.7,3.95,6.5,20.47,0.77,21.55,23.15,102.47,Moderately Polluted
2022-01-13,66.46,115.13,3.95,6.5,22.27,0.67,23.03,23.56,121.53,Moderately Polluted
2022-01-14,61.23,100.91,3.95,6.5,14.31,0.49,29.41,22.84,104.1,Moderately Polluted
2022-01-15,67.06,114.46,3.95,6.5,19.78,0.64,29.62,22.88,123.53,Moderately Polluted
2022-01-16,76.11,129.03,3.95,6.5,16.88,0.44,46.69,22.2,153.7,Moderately Polluted
2022-01-17,91.71,146.97,3.95,6.5,20.74,0.55,44.34,21.7,205.7,Poor
2022-01-18,99.91,168.88,3.95,6.5,17.62,0.7,42.29,21.75,233.03,Poor
2022-01-19,114.51,194.5,3.95,6.5,15.47,0.8,36.31,21.86,281.7,Poor
2022-01-20,120.61,216.4,3.95,6.5,22.18,0.91,40.65,22.02,300.47,Very poor
2022-01-21,140.31,244.94,3.95,6.5,21.65,1.09,38.03,22.96,315.62,Very poor
2022-01-22,92.42,149.25,3.95,6.5,14.52,0.69,31.3,23.84,208.07,Poor
2022-01-23,109.87,175.89,3.95,6.5,15.67,0.83,29.66,22.97,266.23,Poor
2022-01-24,77.05,130.12,3.95,6.5,12.38,0.73,30.42,22.64,156.83,Moderately Polluted
2022-01-25,88.36,160.64,3.95,6.5,13.54,0.76,29.16,23.47,194.53,Moderately Polluted
2022-01-26,86.81,144.29,3.95,6.5,17.99,0.59,39.62,21.42,189.37,Moderately Polluted
2022-01-27,77.13,136.32,3.95,6.5,16.47,0.55,43.03,19.38,157.1,Moderately Polluted
2022-01-28,81.94,158.34,3.95,6.5,17.36,0.57,51.57,17.49,173.13,Moderately Polluted
2022-01-29,96.6,170.4,3.95,6.5,20.05,0.7,45.54,17.16,222.0,Poor
2022-01-30,118.86,212.9,3.95,6.5,13.5,0.96,42.82,17.54,296.2,Poor
2022-01-31,82.18,150.12,3.95,6.5,22.06,0.59,52.99,19.89,173.93,Moderately Polluted
2022-02-01,62.52,118.26,3.95,6.5,25.04,0.62,39.69,21.31,112.17,Moderately Polluted
2022-02-02,71.45,129.76,3.95,6.5,22.45,0.64,39.4,22.65,138.17,Moderately Polluted
2022-02-03,51.02,95.07,3.95,6.5,20.13,0.35,30.91,23.94,95.07,Satisfactory
2022-02-04,27.28,49.24,3.95,6.5,11.35,0.34,38.3,20.38,49.24,Good
2022-02-05,40.99,82.67,3.95,6.5,14.61,0.52,35.98,19.61,82.67,Satisfactory
2022-02-06,58.27,116.69,3.95,6.5,16.54,0.44,53.47,18.92,111.13,Moderately Polluted
2022-02-07,55.3,105.84,3.95,6.5,16.77,0.56,50.37,19.58,103.89,Moderately Polluted
2022-02-08,76.96,141.3,3.95,6.5,25.48,0.63,41.44,20.77,156.53,Moderately Polluted
2022-02-09,72.21,138.96,3.95,6.5,19.15,0.6,31.52,21.98,140.7,Moderately Polluted
2022-02-10,66.04,130.56,3.95,6.5,11.4,0.71,14.6,21.08,120.37,Moderately Polluted
2022-02-11,86.77,148.6,3.95,6.5,13.93,0.73,27.59,20.65,189.23,Moderately Polluted
2022-02-12,61.06,121.56,3.95,6.5,16.92,0.53,43.77,19.94,114.37,Moderately Polluted
2022-02-13,60.17,123.86,3.95,6.5,19.24,0.45,61.97,19.97,115.91,Moderately Polluted
2022-02-14,72.36,136.21,3.95,6.5,23.53,0.57,53.49,20.08,141.2,Moderately Polluted
2022-02-15,88.21,172.98,3.95,6.5,18.53,0.83,49.76,19.83,194.03,Moderately Polluted
2022-02-16,102.33,191.61,3.95,6.5,19.74,0.9,52.2,20.6,241.1,Poor
2022-02-17,108.51,212.52,3.95,6.5,24.45,0.93,51.98,21.84,261.7,Poor
2022-02-18,97.86,179.66,3.95,6.5,16.6,0.99,43.47,21.74,226.2,Poor
2022-02-19,102.85,211.89,3.94,6.5,18.26,0.98,43.0,21.89,242.83,Poor
2022-02-20,77.17,156.11,3.97,6.5,24.41,0.69,29.67,22.19,157.23,Moderately Polluted
2022-02-21,60.91,114.35,4.01,6.5,13.77,0.53,42.36,23.45,109.57,Moderately Polluted
2022-02-22,70.1,140.04,4.01,6.47,16.07,0.56,38.18,23.88,133.67,Moderately Polluted
2022-02-23,81.02,153.9,4.59,6.71,9.75,0.61,20.38,23.63,170.07,Moderately Polluted
2022-02-24,52.93,96.8,5.17,6.96,7.12,0.37,19.26,24.67,96.8,Satisfactory
2022-02-25,58.56,131.29,10.82,8.73,16.57,0.76,13.08,22.42,120.86,Moderately Polluted
2022-02-26,112.37,223.13,5.36,8.31,23.17,0.94,42.94,24.97,274.57,Poor
2022-02-27,84.08,165.21,12.65,9.74,15.54,0.61,26.55,24.91,180.27,Moderately Polluted
2022-02-28,52.94,98.83,13.05,9.02,20.8,0.59,26.34,25.69,98.83,Satisfactory
2022-03-01,76.19,159.03,12.84,9.0,13.23,0.58,40.73,25.94,153.97,Moderately Polluted
2022-03-02,78.38,151.94,12.84,8.96,17.3,0.66,61.05,26.09,161.27,Moderately Polluted
2022-03-03,93.74,185.43,11.39,7.87,16.88,0.71,53.8,25.74,212.47,Poor
2022-03-04,101.59,199.79,8.27,6.09,20.96,0.84,44.89,26.16,238.63,Poor
2022-03-05,91.52,180.41,9.09,6.29,24.81,0.67,47.17,26.78,205.07,Poor
2022-03-06,70.68,159.15,8.03,6.15,18.61,0.47,49.42,27.23,139.43,Moderately Polluted
2022-03-07,73.64,166.09,6.86,6.0,14.89,0.66,54.65,27.48,145.47,Moderately Polluted
2022-03-08,76.59,173.02,5.69,5.84,11.17,0.84,59.88,27.72,155.3,Moderately Polluted
2022-03-09,102.24,236.39,5.74,5.7,34.07,0.86,56.21,26.38,240.8,Poor
2022-03-10,113.6,256.33,5.95,5.74,38.6,0.94,58.16,26.47,278.67,Poor
2022-03-11,98.37,217.25,5.96,5.74,32.97,0.8,48.53,26.82,227.9,Poor
2022-03-12,92.97,215.73,5.96,5.74,24.34,0.73,46.82,26.92,209.9,Poor
2022-03-13,81.88,190.85,5.94,5.75,26.99,0.63,51.97,27.16,172.93,Moderately Polluted
2022-03-14,85.62,214.58,5.93,5.74,27.51,0.76,59.35,27.5,185.4,Moderately Polluted
2022-03-15,95.61,217.58,5.92,5.75,36.4,0.63,55.07,28.87,218.7,Poor
2022-03-16,51.76,124.3,5.93,5.75,30.78,0.38,63.12,30.29,116.2,Moderately Polluted
2022-03-17,44.21,96.05,13.63,5.76,16.76,0.35,49.59,29.77,96.05,Satisfactory
2022-03-18,41.3,87.99,20.7,5.75,27.66,0.38,41.98,28.93,87.99,Satisfactory
2022-03-19,36.76,84.59,20.7,5.75,13.75,0.32,59.13,29.46,84.59,Satisfactory
2022-03-20,33.81,80.58,20.73,5.75,19.43,0.3,44.81,28.98,80.58,Satisfactory
2022-03-21,30.45,71.03,20.75,5.75,13.26,0.3,42.91,29.75,71.03,Satisfactory
2022-03-22,33.24,73.1,20.73,5.76,8.55,0.33,31.05,29.92,73.1,Satisfactory
2022-03-23,41.74,91.56,20.74,5.75,6.5,0.34,29.41,29.78,91.56,Satisfactory
2022-03-24,38.37,85.47,20.73,5.75,4.5,0.3,13.18,29.43,85.47,Satisfactory
2022-03-25,33.74,78.2,20.73,5.75,4.72,0.26,17.13,29.47,78.2,Satisfactory
2022-03-26,30.94,72.36,20.75,5.75,4.68,0.28,25.36,29.69,72.36,Satisfactory
2022-03-27,40.45,91.11,20.75,5.74,5.5,0.3,12.18,30.47,91.11,Satisfactory
2022-03-28,38.01,90.7,20.71,5.75,6.38,0.27,25.11,30.74,90.7,Satisfactory
2022-03-29,39.13,82.75,20.72,5.75,11.46,0.28,7.67,30.63,82.75,Satisfactory
2022-03-30,23.25,60.64,21.96,5.75,6.11,0.23,4.2,29.93,60.64,Satisfactory
2022-03-31,23.03,58.59,23.72,5.75,9.76,0.23,7.12,29.92,58.59,Satisfactory
2022-04-01,26.62,61.27,23.72,5.75,9.14,0.24,14.56,30.03,61.27,Satisfactory
2022-04-02,18.85,52.92,23.73,5.74,7.39,0.21,20.68,29.89,52.92,Satisfactory
2022-04-03,17.07,45.44,23.72,5.74,7.18,0.2,14.03,30.01,45.44,Good
2022-04-04,16.19,46.22,23.73,5.75,10.55,0.2,10.8,29.8,46.22,Good
2022-04-05,16.01,37.14,23.77,5.73,8.04,0.19,2.53,29.28,37.14,Good
2022-04-06,19.01,48.47,15.73,14.46,10.46,0.21,16.6,29.3,48.47,Good
2022-04-07,21.91,54.9,11.71,18.83,8.91,0.23,24.95,29.69,54.9,Satisfactory
2022-04-08,18.58,51.64,9.71,21.01,8.77,0.27,22.17,29.74,51.64,Satisfactory
2022-04-09,8.92,30.61,8.71,22.1,9.95,0.24,17.8,29.94,30.61,Good
